kepid,teff,teff_err,logg,logg_err,fe,fe_err,vsini,comments,binflag,rad,radep,radem,rade,dis,disep,disem,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,sb2flag,visflag,astflag,parflag,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag,zpt,parallax_zpcorrected
8696343,5988.889175,100,4.235880861,0.1,0.065587117,0.06,4.45499807,fit looks good,False,1.2752013569604883,0.0517308899631963,0.0493581034532377,0.050544496708217,210.6965669656697,0.8728177281772673,0.867937399374,2MASS J19380439+4448549,10.728,9.682,0.024,9.429,0.018,9.335,0.015,1636042515805110273,Gaia EDR3 2079892515014976000,2079892515014976000,1388576407,2016.0,294.5183501705087,0.018220449,44.815372172895096,0.017816829,4.731671878948439,0.019795038,239.03323,27.99794,9.310181443928334,0.02456984,26.404643137544777,0.023509337,-0.23119076,-0.023356007,-0.06835209,0.014389924,0.107103966,0.0025692496,-0.17030321,-0.13966143,0.069792055,-0.2553957,319,319,318,1,13.4615965,1620.5436,0.19262294,47.81441,31,False,1.5683302,,,,,,,,37,24,0.0374113,43,16,1,0.0060080825,70.23021,0,0,1.5824851,,,,,,,,,False,304,994276.8822546436,122.13639,8140.7095,10.693599,40,546508.8107633312,237.94795,2296.7578,10.99455,41,644177.3406259051,120.03708,5366.4863,10.225382,0.0,0.0,0.0,0.0,0.0,1.1975398,0.7691679,0.300951,0.4682169,3.0913742,0.30307373,10,6000.0,4.5,-0.5,77.84549231682885,11.1748889747768,313.3547163936467,64.6080273832462,False,False,False,False,210.71823,209.8281,211.58951,210.68796,209.75194,211.547,10033.0,-0.014734,4.746405878948439
8717023,6168.912298,100,4.297557675,0.1,0.214350917,0.06,4.936125497,fit looks good,False,1.2582030402061988,0.0494046494405837,0.0471793718590518,0.04829201064981775,224.710052600526,0.5674551745517533,0.5660860408604265,2MASS J20013814+4453301,10.832,9.761,0.021,9.558,0.018,9.462,0.014,1636042515805110273,Gaia EDR3 2082147888246217984,2082147888246217984,1314795239,2016.0,300.4090643458039,0.009979725,44.89178210138514,0.01047009,4.435034307732168,0.011333262,391.329,24.898073,18.00969189817512,0.013117671,17.192005498175753,0.014450879,-0.124497205,0.09141027,-0.23283245,-0.03848556,-0.0076339943,-0.027361728,-0.17016777,-0.039962657,-0.08779214,-0.13026959,339,339,338,1,-0.6589324,660.6426,0.07344664,7.253607,31,False,1.5669427,,,,,,,,39,27,0.02064042,43,18,2,0.013418689,155.60612,0,0,0.9735836,,,,,,,,,False,338,953688.1376097988,142.62943,6686.4756,10.738851,34,521638.1592066773,295.31235,1766.3947,11.045119,35,619969.8963449663,136.64189,4537.1875,10.266969,0.0,0.0,0.0,0.0,0.0,1.1970454,0.77815056,0.3062687,0.47188187,-0.84397304,0.42297083,5,6750.0,4.5,0.0,79.9785278096965,7.568018515898436,322.03330465646053,62.94451070391978,False,False,False,False,224.75357,224.18196,225.26485,224.65375,224.16348,225.12654,10033.0,-0.015214,4.450248307732168
9007356,5960.344173,100,4.13229517,0.1,0.089825849,0.06,3.643134099,fit looks good,False,1.6689588214184248,0.0761071514886406,0.0723546232109053,0.07423088734977296,238.3478264782648,4.484942129421285,4.333705337053345,2MASS J19030407+4521428,10.362,9.353,0.026,9.102,0.032,9.024,0.021,1636042515805110273,Gaia EDR3 2106394937129643904,2106394937129643904,1590430707,2016.0,285.76694859189064,0.07156049,45.36190141524028,0.072621614,4.186031553798049,0.078299366,53.461884,6.44393,-4.574286636873236,0.09068008,4.538737744458981,0.09109383,-0.09065417,-0.22319077,-0.21249187,0.08357483,0.13309997,0.04722886,-0.15127009,-0.039985687,-0.18149014,0.008516669,345,345,345,0,90.949165,31765.867,0.9059996,1203.6436,31,False,1.5678445,,,,,,,,39,26,0.12744947,43,18,0,0.015494529,156.92471,0,0,6.061651,,,,,,,,,False,334,1409211.14691136,415.23874,3393.737,10.314927,41,774527.9764685198,276.43262,2801.869,10.61595,41,906786.5213816812,189.22041,4792.2236,9.854133,0.0,0.0,0.0,0.0,0.0,1.1930891,0.761817,0.30102253,0.46079445,-7.3625774,0.19426562,6,6000.0,4.5,0.0,75.7199794399834,17.022109935328654,299.50743196119987,67.19294903315509,False,False,False,False,238.21101,233.80678,242.17717,237.43304,232.2779,241.74503,10033.0,-0.014812,4.200843553798049
9157245,5969.500278,100,4.183085229,0.1,0.094347284,0.06,4.097092424,fit looks good,False,1.2956199276450744,0.053145112926803,0.0505528096826388,0.0518489613047209,243.42866978669787,0.5815183151831604,0.5803033030330198,2MASS J19313428+4534238,10.896,9.928,0.02,9.677,0.017,9.617,0.02,1636042515805110273,Gaia EDR3 2126539570701313024,2126539570701313024,1233601246,2016.0,292.89293934962114,0.008852168,45.57323293373809,0.009637921,4.088613005278956,0.009897554,413.09326,21.700365,13.826964777232169,0.012162499,-16.724857357408737,0.012276447,0.022586502,-0.054500304,-0.25227597,-0.17632788,0.14098836,-0.20166326,-0.07412453,0.07226608,-0.14600801,-0.051106207,318,318,316,2,-4.464481,512.0674,0.05000639,3.6140559,31,False,1.5703179,,,,,,,,36,27,0.01738631,44,16,1,0.016680012,10.40301,0,0,0.825437,,,,,,,,,False,342,842486.305960784,113.10336,7448.8174,10.87346,39,465542.8968158301,208.46187,2233.228,11.168643,37,541084.9922669636,169.1933,3198.0286,10.414732,0.0,0.0,0.0,0.0,0.0,1.19483,0.753911,0.29518318,0.45872784,-73.293785,0.46171138,7,5750.0,4.0,-0.5,78.01076255295321,12.538741008042791,311.5193171010731,65.74506233385571,False,False,False,False,243.35373,242.87057,243.92093,243.38124,242.7659,244.02,10033.0,-0.019421,4.108034005278957
9225600,6244.785464,100,4.16246835,0.1,0.270598003,0.06,6.237223749,fit looks good,False,1.8526750940110448,0.0731933164619693,0.0699402876281707,0.07156680204507,343.3461744617447,2.217114171141702,2.194762667626719,2MASS J19383293+4541328,10.809,9.831,0.021,9.575,0.017,9.527,0.015,1636042515805110273,Gaia EDR3 2080048954904573056,2080048954904573056,1525511096,2016.0,294.6372750781954,0.015503657,45.69251826031221,0.019739777,2.898804943845433,0.018892413,153.43752,11.75967,4.042516102388639,0.020845152,11.043002486452975,0.022419823,-0.031232817,-0.019914404,-0.061419267,0.020344019,0.23038445,-0.019014038,-0.38099483,-0.1696808,-0.09368979,-0.01532614,345,345,345,0,14.37544,1853.0931,0.19316384,56.067665,31,True,1.5741515,,,,,,,,39,27,0.03235865,42,16,0,0.007824365,165.83554,0,0,1.5980371,,,,,,,,,False,346,942002.6936378464,92.38253,10196.763,10.752236,41,523873.0011721407,191.5472,2734.9553,11.040477,40,599869.1530617274,119.885864,5003.669,10.302754,0.0,0.0,0.0,0.0,0.0,1.1929288,0.7377224,0.28824043,0.44948196,-45.486286,1.1677685,7,6500.0,4.0,-0.25,78.67974238073954,11.502494894539092,314.3494346824134,65.38239758592141,False,False,False,False,343.27716,341.25763,345.30157,343.37253,340.80594,346.0124,10033.0,-0.014097,2.912901943845433
9225997,5984.741707,100,4.474177009,0.1,-0.235428686,0.06,2.867175366,fit looks good,False,1.0665293737084411,0.0429754400172865,0.0409434312658123,0.0419594356415494,160.02013420134202,0.292658606586059,0.2923789237892435,2MASS J19391016+4538114,10.451,9.468,0.021,9.21,0.021,9.136,0.014,1636042515805110273,Gaia EDR3 2080035932563188864,2080035932563188864,945894420,2016.0,294.79262489041145,0.009707497,45.63630329746383,0.011581743,6.234516026762005,0.011533277,540.5676,54.900208,38.727173843008416,0.013823026,-38.91322141116781,0.013347237,-0.015507369,-0.0087404465,-0.028906072,0.015812356,0.20633397,-0.017725822,-0.30360466,-0.06940592,-0.054331426,0.068929136,338,338,332,6,0.13925259,820.27734,0.085293405,10.360104,31,False,1.5767195,,,,,,,,38,28,0.019682977,44,16,2,0.023505475,145.22055,0,0,1.0044291,,,,,,,,,False,318,1275356.6405274393,203.9568,6253.0723,10.423287,41,710999.0424964695,304.18332,2337.403,10.70887,40,811944.6606984718,197.75916,4105.7246,9.974079,0.0,0.0,0.0,0.0,0.0,1.1941316,0.7347908,0.28558254,0.44920826,-10.665519,0.6428408,6,6000.0,4.0,-0.5,78.67956763181917,11.380236824458276,314.53435624192014,65.28757208377432,False,False,False,False,160.1254,159.82431,160.41626,160.0156,159.76169,160.26857,10033.0,-0.014738,6.249254026762006
9273544,6053.348815,100,4.210978406,0.1,-0.155828173,0.06,3.640198137,fit looks good,False,1.5819772390433575,0.0632385128954209,0.0603492166225083,0.0617938647589646,299.65491554915553,1.3731423714236826,1.364406284062852,2MASS J19135898+4543139,11.003,9.948,0.025,9.717,0.021,9.627,0.011,1636042515805110273,Gaia EDR3 2127336647909858560,2127336647909858560,761491831,2016.0,288.4960082187763,0.013400118,45.720657211740544,0.015144982,3.3120672278958323,0.015391086,215.19385,43.464016,32.41894190683986,0.017725661,28.950524415857764,0.021092786,-0.1460938,-0.11649294,0.052104816,-0.029757826,0.16529404,-0.009989031,-0.12723804,0.02622919,-0.09157348,-0.26870275,293,293,293,0,2.855654,992.2772,0.13471189,24.902014,31,True,1.5730338,,,,,,,,33,22,0.03095582,36,12,1,0.008291695,163.88283,0,0,1.1201127,,,,,,,,,False,296,779862.9521098359,117.43667,6640.711,10.957321,34,432445.2503102014,226.24376,1911.413,11.248714,33,500773.83406633727,139.10945,3599.8547,10.498792,0.0,0.0,0.0,0.0,0.0,1.196645,0.74992275,0.29139328,0.45852947,-33.763245,11.107654,4,6000.0,4.0,-0.75,76.82533119202535,15.392597134435814,304.46564216997604,66.9600493646604,False,False,False,False,299.79227,298.51605,301.09686,299.8705,298.49573,301.20047,10033.0,-0.025316,3.3373832278958324
9289275,6086.256108,100,4.082192033,0.1,0.174135498,0.06,6.949184255,fit looks good,False,1.7960123464012807,0.0712080620388297,0.0677918326776199,0.0694999473582248,191.41739717397172,0.4600502005020246,0.4590645906459087,2MASS J19402267+4546361,9.649,8.684,0.024,8.42,0.033,8.359999999999998,0.012,1636042515805110273,Gaia EDR3 2080041533200733824,2080041533200733824,468166364,2016.0,295.0944802381682,0.012012064,45.77653709415761,0.01147162,5.207753441047229,0.012663583,411.23853,25.311396,-1.15269689594688,0.015455243,-25.285135166192507,0.014918338,-0.17448819,-0.09148152,-0.09847916,0.06424472,0.12010954,0.04475368,-0.25295672,-0.1406865,-0.030469354,-0.16668017,315,315,312,3,0.9714784,696.39355,0.09477964,10.544045,31,False,1.5790116,,,,,,,,36,23,0.022900335,43,14,1,0.03380547,124.063614,0,0,1.0383611,,,,,,,,,False,324,2724423.992999812,456.78558,5964.339,9.59918,37,1525610.8289538284,549.7056,2775.3232,9.879932,35,1728051.0364087657,361.41794,4781.3096,9.154004,0.0,0.0,0.0,0.0,0.0,1.1942568,0.7259283,0.28075218,0.44517612,-8.946205,0.3350639,4,6250.0,4.0,-0.25,78.90554901575076,11.25776198095,315.13133627376857,65.33134577006082,False,False,False,False,191.41959,190.8741,191.86446,191.38672,190.88979,191.82524,10033.0,-0.016504,5.2242574410472296
9329766,5966.11187,100,4.415216584,0.1,-0.122165521,0.06,3.049933683,fit looks good,False,1.0108074816392538,0.0412378451619523,0.0392257758271964,0.04023181049457435,193.4213932139321,0.3537618576185934,0.3533838538385225,2MASS J19021603+4553340,10.982,10.023,0.027,9.749,0.034,9.664,0.018,1636042515805110273,Gaia EDR3 2106516394505175680,2106516394505175680,798874233,2016.0,285.5668979799424,0.008404062,45.89291618201573,0.009158554,5.146035815605126,0.009542499,539.2755,29.792002,12.727199531732596,0.011271883,26.936624147543576,0.012356769,0.026280748,-0.069997706,0.073991984,0.03651504,0.057843253,0.015988538,0.008825061,-0.1712137,-0.11964249,0.0872239,398,398,394,4,-3.4573553,805.5235,0.07409905,8.585497,31,True,1.5727638,,,,,,,,45,28,0.017397698,47,35,1,0.010069251,71.860695,0,0,0.8778243,,,,,,,,,True,377,790631.4438800529,121.03794,6532.096,10.942431,40,438649.4516613655,217.42725,2017.454,11.233249,41,505600.9316283201,151.04424,3347.3699,10.488376,0.0,40.0,0.0,41.0,0.0,1.1942991,0.74487305,0.29081726,0.4540558,-9.665911,1.2353157,5,5500.0,3.5,0.0,76.18350271718107,17.34683997068779,299.54545110140424,67.74188963340279,False,False,False,False,193.37547,193.02797,193.75108,193.43062,193.04817,193.72186,10033.0,-0.024056,5.170091815605126
9347707,6491.275405,100,4.334648612,0.1,0.234164705,0.06,18.22395828,fit looks good,False,1.4130335831239726,0.0531121999424053,0.0508565393660611,0.0519843696542332,325.62385323853243,1.2894478944789398,1.2826858268582555,2MASS J19354843+4549311,11.088,10.242,0.021,10.052,0.019,9.955,0.012,1636042515805110273,Gaia EDR3 2128006868968485632,2128006868968485632,1787523245,2016.0,293.9518924601816,0.011013821,45.82540764587507,0.01093364,3.035430329439878,0.012246096,247.86923,22.466906,9.364163107164416,0.014994786,20.42239612796971,0.013727427,-0.0016773527,0.04855032,0.12136167,-0.041734695,0.07515429,-0.040614195,-0.12576658,-0.123142436,-0.13703124,-0.014389503,370,370,366,4,-1.7226807,1061.21,0.110471725,18.68283,31,True,1.5904857,,,,,,,,42,25,0.02082554,48,15,0,0.01104005,52.726814,0,0,0.9356752,,,,,,,,,False,385,695090.6799391469,157.03497,4426.3433,11.082263,44,398045.22762952617,219.80067,1810.9373,11.338711,44,427240.9550316062,146.20374,2922.23,10.671213,0.0,0.0,0.0,0.0,0.0,1.1873072,0.66749763,0.2564478,0.41104984,-21.979996,0.5225525,15,6250.0,4.5,0.0,78.57891888252004,11.98887603050359,313.415494888896,65.69345133639993,False,False,False,False,325.66382,324.63977,326.8915,325.41498,324.20218,326.55258,10033.0,-0.035736,3.071166329439878
9390670,6406.526434,100,4.265399591,0.1,0.255494263,0.06,15.91184558,fit looks good,False,1.7722971969531338,0.0794152429462924,0.0756008774077168,0.0775080601770046,198.6490804908049,4.576545765457638,4.386703867038676,2MASS J18594346+4557377,9.595,8.670999999999998,0.025,8.458999999999998,0.02,8.404999999999998,0.016,1636042515805110273,Gaia EDR3 2107174387794486528,2107174387794486528,330580517,2016.0,284.93089677141097,0.10094998,45.96034757351068,0.10333328,5.028020720133968,0.11451417,43.90741,41.116417,-31.3698821690125,0.1446922,-26.5798852733614,0.120410055,-0.06503137,-0.14097884,0.0645896,-0.0022332736,0.3217071,-0.105839126,-0.25071543,-0.24209121,-0.16054465,0.020596776,344,344,344,0,127.96103,56645.74,1.2729766,2113.4766,31,False,1.5916965,,,,,,,,39,25,0.20211309,41,15,3,0.0067691747,37.139618,0,0,8.840738,,,,,,,,,False,353,2953370.95111003,375.13782,7872.7627,9.511572,38,1696136.6006545804,766.6551,2212.3855,9.76489,37,1816958.335383189,526.98364,3447.8457,9.099533,0.0,0.0,0.0,0.0,0.0,1.1895204,0.66535664,0.25331783,0.4120388,-56.05516,1.3522843,7,6250.0,4.0,0.0,76.08212395947575,17.783775210978927,298.4683660014886,67.92935523316004,False,False,False,False,197.62704,193.56223,202.89574,197.3482,192.86554,201.91373,10033.0,-0.015594,5.043614720133968
9402223,6381.03796,100,4.191845494,0.1,0.014403409,0.06,12.55872336,fit looks good,False,2.6692928540069705,0.1025200138465605,0.0981412425565442,0.10033062820155235,420.9523445234453,2.06811268112682,2.0534485344853124,2MASS J19242195+4558181,10.382,9.424,0.021,9.203,0.018,9.168,0.014,1636042515805110273,Gaia EDR3 2127534383903541632,2127534383903541632,1233824445,2016.0,291.0914060872266,0.010757083,45.971697157654624,0.011639771,2.361777290747341,0.011741799,201.1427,8.55269,-8.52820795615667,0.014988173,-0.6466558746630614,0.016527176,-0.16224942,-0.13722235,-0.04219386,0.10654871,0.14190917,0.106110714,-0.3969188,0.071272045,-0.13552983,-0.17539907,342,342,338,4,0.5362719,922.27014,0.09245411,11.439835,31,True,1.593127,,,,,,,,39,26,0.024455266,43,17,2,0.03981071,176.58301,0,0,1.0198442,,,,,,,,,False,333,1430708.605371567,263.95618,5420.2505,10.298489,42,822075.1120133855,222.2105,3699.5332,10.551264,43,879810.5445159506,229.24527,3837.857,9.886923,0.0,0.0,0.0,0.0,0.0,1.1895404,0.664341,0.2527752,0.41156578,-41.61202,0.6473922,4,6500.0,4.0,0.0,77.8243398107999,13.844401221313412,308.99193225307994,66.57858691767466,False,False,False,False,421.081,419.08414,423.10428,420.62643,418.60672,422.89532,10033.0,-0.013959,2.3757362907473407
9402649,6129.781507,100,4.245206053,0.1,-0.131080038,0.06,5.525901611,fit looks good,False,1.4483779039583742,0.057376977397979,0.0548128095927724,0.0560948934953757,297.5356283562836,1.1290192901929004,1.1235289952899734,2MASS J19250659+4554486,11.06,10.024,0.019,9.829,0.018,9.787,0.014,1636042515805110273,Gaia EDR3 2127530333754781312,2127530333754781312,693332107,2016.0,291.27745605241614,0.011338384,45.91332472277123,0.0118819615,3.331991178382274,0.012845179,259.39624,36.997288,-1.6425336758623663,0.015366636,-36.9608104089599,0.01499242,-0.11155629,-0.1329834,-0.13993174,-0.010969143,0.24781284,-0.05425781,-0.24109104,-0.010451062,-0.24596818,-0.038874965,344,344,341,3,-0.36505124,973.7617,0.10833744,18.028105,31,False,1.585302,,,,,,,,39,25,0.021582142,46,17,2,0.027304089,169.42583,0,0,0.9849637,,,,,,,,,False,367,747950.491666596,141.2646,5294.6772,11.002685,39,424299.42994587496,268.3579,1581.0953,11.2693615,38,466890.0047983785,127.96124,3648.6829,10.574859,0.0,0.0,0.0,0.0,0.0,1.1915085,0.69450283,0.2666769,0.42782593,-25.16585,0.5150172,7,6250.0,4.0,-0.25,77.82603575927392,13.702476577371188,309.2419698125599,66.47745735135986,False,False,False,False,297.29172,296.14,298.47983,297.51706,296.389,298.84982,10033.0,-0.029089,3.361080178382274
9468847,5964.254452,100,3.985446933,0.1,-0.055347507,0.06,6.589920253,fit looks good,False,1.8009688416654095,0.0728168215743365,0.0693021251582748,0.07105947336630565,270.8188781887819,0.8702824228242321,0.867055670556681,2MASS J19334422+4604299,10.488,9.465000000000002,0.021,9.223,0.019,9.141,0.012,1636042515805110273,Gaia EDR3 2128064352811206784,2128064352811206784,1717301775,2016.0,293.434315129317,0.0100623295,46.07483773892105,0.0121557135,3.677906536155028,0.011957936,307.57034,26.428028,3.950249691294366,0.013450168,-26.13113516322927,0.014464,-0.103181705,-0.054855347,-0.08692118,-0.071100846,0.1688333,-0.102111295,0.0033973157,-0.10708298,-0.027702957,-0.13234985,311,311,305,6,-0.7214237,695.9875,0.08885115,10.66227,31,False,1.572441,,,,,,,,35,25,0.020719763,39,14,1,0.019758342,174.70078,0,0,0.9695931,,,,,,,,,False,302,1275860.264359576,219.4825,5813.0386,10.422859,37,706229.0402333001,226.81497,3113.6792,10.716178,38,818973.5864467,212.34586,3856.791,9.964721,0.0,0.0,0.0,0.0,0.0,1.1954308,0.7514572,0.29331875,0.45813847,10.397909,0.49273664,5,6250.0,4.0,-0.25,78.64243520305276,12.42230624035597,312.8437829688186,66.06376260815662,False,False,False,False,271.0991,269.9892,271.96365,270.85605,270.05325,271.6712,10033.0,-0.014701,3.692607536155028
9529969,5952.885948,100,4.155211332,0.1,-0.24501874,0.06,2.958039177,fit looks good,False,1.5202743618120065,0.0617446452388348,0.0586512725214185,0.06019795888012665,241.040044900449,0.7124496244962586,0.7101484014840196,2MASS J19331353+4607374,10.629,9.593,0.021,9.333,0.017,9.264,0.014,1636042515805110273,Gaia EDR3 2128075824661223936,2128075824661223936,1056272890,2016.0,293.3062598940341,0.010956385,46.12695699295369,0.012003486,4.13447900524522,0.0123604415,334.49283,28.566519,-17.251376096437692,0.014693342,-22.76919095895706,0.014114015,-0.16788383,-0.13455525,0.020866401,-0.061290283,0.15367828,-0.09229134,-0.06456389,-0.08416598,-0.067046024,-0.16660969,328,328,328,0,3.246522,920.00793,0.1008942,13.706095,31,False,1.5744842,,,,,,,,37,25,0.021563383,41,15,0,0.0075194016,167.50732,0,0,1.1293397,,,,,,,,,False,326,1133892.8099636007,208.43742,5439.9673,10.550937,40,628768.1602000835,276.1177,2277.1743,10.842316,39,726781.9981797942,163.67673,4440.35,10.094385,0.0,0.0,0.0,0.0,0.0,1.1954836,0.7479305,0.29137897,0.45655155,-18.353113,0.5228311,5,6000.0,4.0,-0.25,78.64993083053277,12.525004438678492,312.6920127702523,66.14635302080129,False,False,False,False,240.87663,240.24623,241.45515,241.08766,240.19286,241.84724,10033.0,-0.014304,4.14878300524522
9579208,6248.692804,100,4.190186516,0.1,-0.182034056,0.06,7.815380217,fit looks good,False,1.8104462283498508,0.0701175063191832,0.066884732407364,0.0685011193632736,285.2409884098841,0.8831465514654724,0.8801208012080224,2MASS J19103302+4612158,10.335,9.445,0.021,9.239,0.02,9.191,0.011,1636042515805110273,Gaia EDR3 2130320172711659136,2130320172711659136,991595413,2016.0,287.6374832266355,0.009603306,46.20444435733928,0.0104629155,3.492340026305844,0.01094061,319.2089,14.958419,-11.538846191175216,0.012981817,9.5188922224276,0.014702414,0.0025229384,-0.1076332,0.025065597,0.0478981,0.14716485,0.060588405,-0.013465825,0.019711524,0.11376366,0.0265109,360,360,355,5,-2.1449022,787.1613,0.08433997,10.075087,31,False,1.593908,,,,,,,,41,28,0.020371778,43,15,1,0.016456148,145.84386,0,0,0.91910964,,,,,,,,,False,357,1388465.436190629,369.62054,3756.4617,10.331029,39,797524.3409215361,379.05368,2103.9878,10.584183,40,852049.49728729,210.1893,4053.7244,9.921734,0.0,24.0,0.0,25.0,0.0,1.1880554,0.6624489,0.2531538,0.40929508,-9.935791,0.4952589,10,6000.0,3.5,0.0,77.04664037158426,16.130721120759002,303.4013053693328,67.60913145516515,False,False,False,False,285.12186,284.19916,285.92166,285.1672,284.36322,286.46024,10033.0,-0.013556,3.505896026305844
9592705,6196.49757,100,4.038087051,0.1,0.216864117,0.06,7.909939249,fit looks good,False,2.163943749371752,0.0871122973943223,0.083220344108815,0.08516632075156866,431.4545585455855,3.8027930279302495,3.7469324693246895,2MASS J19345194+4613358,11.02,10.011,0.021,9.774,0.021,9.705,0.014,1636042515805110273,Gaia EDR3 2128069334973424000,2128069334973424000,1020688921,2016.0,293.7164655683956,0.018038237,46.226689479082914,0.0196843,2.2919606450275856,0.020471657,111.95775,12.865476,0.2376250151862078,0.025702618,12.863280612673876,0.02657708,-0.10051492,-0.10814433,-0.07851077,0.0703134,0.18507527,0.07659502,-0.1823863,0.07170595,-0.06553586,-0.076198876,376,376,375,1,16.759315,2898.5645,0.23040679,84.2186,31,False,1.5746349,,,,,,,,43,27,0.037943296,48,17,0,0.015039927,122.8156,0,0,1.6745005,,,,,,,,,False,370,771410.0098111127,165.90927,4649.5894,10.969153,43,430570.0546376191,231.89186,1856.7709,11.253432,43,492446.1258521285,117.62305,4186.6465,10.516998,0.0,0.0,0.0,0.0,0.0,1.1965313,0.736434,0.28427887,0.4521551,-15.741333,0.6206387,8,6250.0,4.5,0.0,78.8707724860325,12.314979344083673,313.4345473322206,66.12667958901788,False,False,False,False,432.22287,427.68872,436.44025,430.93927,427.00168,434.72366,10033.0,-0.02637,2.3183306450275856
9613220,6091.588912,100,4.265867731,0.1,-0.225343717,0.06,2.940699827,fit looks good,False,1.514407802925732,0.0616762836588682,0.058580774982351,0.0601285293206096,296.9907099070992,1.043297072970688,1.0388603886038936,2MASS J20004742+4612443,10.963,10.013,0.021,9.747000000000002,0.019,9.697,0.022,1636042515805110273,Gaia EDR3 2085331695960611072,2085331695960611072,472942276,2016.0,300.19768745801093,0.010141475,46.2122091214595,0.011252684,3.3415833231853225,0.011917465,280.3938,23.80547,8.919813258153944,0.014683263,-22.071186756400145,0.015328781,-0.1543944,-0.19257703,-0.097416185,-0.0951477,0.2022599,-0.14761958,-0.019735876,0.014454345,-0.18184648,-0.18138754,341,341,337,4,-2.6650949,733.66595,0.08294313,8.934665,31,False,1.576344,,,,,,,,39,25,0.022642883,43,16,3,0.00636314,146.74947,0,0,0.8974095,,,,,,,,,False,329,782219.021648482,127.19925,6149.557,10.954046,40,436847.7811396447,238.81035,1829.2666,11.237717,41,498218.2322070964,153.26358,3250.728,10.504347,0.0,0.0,0.0,0.0,0.0,1.1954018,0.7333698,0.28367043,0.4496994,-14.073932,0.1236014,3,6000.0,4.5,-0.5,81.04472126233613,8.374583068417929,323.07464597477224,64.18976920805055,False,False,False,False,296.99896,295.78442,298.15515,296.60025,294.9459,298.1776,10033.0,-0.025641,3.3672243231853223
9634952,6601.718014,100,4.554479444,0.1,-0.084197789,0.06,15.57252452,fit looks good,False,1.3681820304413996,0.0510587627873435,0.0489652794353736,0.05001202111135855,293.22108721087216,0.9888968889688954,0.9849848498485017,2MASS J18573734+4619335,10.857,10.001,0.021,9.819,0.016,9.789,0.016,1636042515805110273,Gaia EDR3 2107337493472257792,2107337493472257792,1038901548,2016.0,284.40561492654524,0.010313651,46.32589682564147,0.011958911,3.3992561917985538,0.011590117,293.2892,11.929104,0.5701363254625029,0.012906373,-11.915472067290327,0.014069653,-0.12723242,-0.1411078,-0.20363684,0.046274576,0.24601725,0.031980988,-0.356337,-0.0026543504,0.03756917,0.00802781,299,299,297,2,-3.2444186,510.48312,0.06587641,5.141859,31,False,1.6144348,,,,,,,,34,27,0.020123515,39,15,0,0.034372877,173.53717,0,0,0.8677064,,,,,,,,,False,305,931647.6817527154,194.16988,4798.106,10.764237,36,554015.1546670644,284.5236,1947.1677,10.979738,36,548051.7241228059,199.3695,2748.9246,10.400842,0.0,23.0,0.0,24.0,0.0,1.1829224,0.5788965,0.21550083,0.3633957,-1.6555487,0.6025603,12,6500.0,4.0,-0.25,76.30640412968758,18.25344807030536,297.7926996904973,68.37977372320115,False,False,False,False,293.3652,292.49637,294.41275,293.59674,292.5957,294.4972,10033.0,-0.011246,3.4105021917985536
